Date,open,high,low,close,volume
2019-02-22,99.82,100.16,99.14,99.55,8086946.0
2019-02-25,100.12,100.13,99.05,99.12,9234970.0
2019-02-26,99.02,99.06,97.87,98.69,8488088.0
2019-02-27,98.12,98.39,97.59,98.11,7902307.0
2019-02-28,98.11,99.47,97.77,98.99,11375927.0
2019-03-01,99.47,99.56,97.12,97.93,10352471.0
2019-03-04,98.12,98.59,97.37,97.85,7683837.0
2019-03-05,98.13,99.19,98.09,98.34,6119520.0
2019-03-06,98.27,99.0,97.86,98.26,4696686.0
2019-03-07,97.71,98.2,97.24,97.45,6126558.0
2019-03-08,97.55,98.42,97.0,97.59,5659344.0
2019-03-11,98.04,98.58,97.82,98.48,5345255.0
2019-03-12,98.53,98.74,98.05,98.37,5070769.0
2019-03-13,98.7,99.35,98.39,99.03,5482267.0
2019-03-14,98.41,98.43,97.59,98.22,4926120.0
2019-03-15,98.28,98.51,97.6,98.42,14600045.0
2019-03-18,98.3,99.77,98.26,99.66,5770121.0
2019-03-19,99.99,100.49,99.57,99.85,5414427.0
2019-03-20,99.2,99.55,98.54,98.64,6323122.0
2019-03-21,98.25,99.13,98.1,99.06,6550976.0
2019-03-22,98.58,99.53,97.94,98.28,6708131.0
2019-03-25,97.8,98.62,97.63,98.17,5407425.0
2019-03-26,98.36,98.85,98.03,98.32,4946289.0
2019-03-27,98.14,98.86,96.96,97.21,8471172.0
2019-03-28,97.59,97.87,96.53,97.13,8054324.0
2019-03-29,97.59,97.67,97.04,97.53,7439899.0
2019-04-01,97.97,98.36,97.56,97.82,8505756.0
2019-04-02,97.76,98.31,96.9,96.94,6274042.0
2019-04-03,97.12,97.4,96.79,97.19,5687476.0
2019-04-04,97.25,98.28,97.24,98.11,4026268.0
2019-04-05,98.25,99.2,98.16,98.83,4656424.0
2019-04-08,98.45,99.25,98.26,99.23,5422422.0
2019-04-09,98.8,99.23,98.15,98.69,4367535.0
2019-04-10,98.51,99.72,98.5,99.6,4091128.0
2019-04-11,99.7,100.83,99.47,100.8,5606861.0
2019-04-12,101.0,102.02,101.0,101.56,5162002.0
2019-04-15,101.3,102.91,101.26,102.43,5112159.0
2019-04-16,102.89,103.39,102.54,102.93,4828391.0
2019-04-17,103.0,103.4,102.41,103.16,3729215.0
2019-04-18,103.11,103.8,102.89,103.18,3727937.0
2019-04-22,102.78,103.54,102.17,102.37,5079446.0
2019-04-23,102.53,103.29,101.94,103.07,5050840.0
2019-04-24,103.14,103.85,103.09,103.53,4697809.0
2019-04-25,103.24,104.15,102.83,103.52,3961058.0
2019-04-26,100.45,102.34,99.66,101.53,8107960.0
2019-04-29,101.88,102.0,100.78,101.56,6380005.0
2019-04-30,101.77,102.92,101.45,102.84,6133736.0
2019-05-01,102.77,102.81,101.28,101.36,5337207.0
2019-05-02,101.43,102.06,100.24,101.15,5006973.0
2019-05-03,102.32,102.75,101.8,102.08,5317261.0
2019-05-06,100.75,102.55,100.54,102.46,4613670.0
2019-05-07,101.8,102.17,100.76,101.3,4575570.0
2019-05-08,100.25,101.04,99.86,100.3,5882016.0
2019-05-09,99.27,99.94,98.85,99.54,6240201.0
2019-05-10,99.76,102.11,99.7,101.91,8742694.0
2019-05-13,100.45,101.15,99.01,99.89,7361545.0
2019-05-14,100.14,100.86,99.89,100.29,6353696.0
2019-05-15,100.2,100.36,99.13,99.88,6740332.0
2019-05-16,102.83,103.96,100.84,101.31,17121981.0
2019-05-17,100.24,101.95,99.91,100.86,12371286.0
2019-05-20,100.39,101.98,100.25,101.52,7194445.0
2019-05-21,101.51,101.65,100.4,101.12,6889096.0
2019-05-22,101.6,102.43,101.06,102.23,7340875.0
2019-05-23,101.82,101.93,100.93,101.86,6454609.0
2019-05-24,102.18,102.89,102.08,102.67,4483167.0
2019-05-28,102.56,103.57,102.4,102.42,10271863.0
2019-05-29,102.11,102.88,101.47,102.12,6520229.0
2019-05-30,102.49,103.49,101.91,102.19,5019643.0
2019-05-31,101.35,102.02,100.6,101.44,5927484.0
2019-06-03,101.63,102.68,101.4,101.96,6614830.0
2019-06-04,102.61,102.65,101.44,102.56,5965007.0
2019-06-05,102.75,104.78,102.6,104.42,6902878.0
2019-06-06,104.49,105.66,104.2,105.11,8063725.0
2019-06-07,105.23,106.36,105.05,106.06,6809377.0
2019-06-10,106.48,107.78,106.37,107.52,6325652.0
2019-06-11,108.0,108.97,107.75,107.94,6747261.0
2019-06-12,107.92,108.91,107.92,108.82,4635075.0
2019-06-13,109.0,109.58,108.17,108.65,5484968.0
2019-06-14,108.78,109.59,108.46,109.07,4525883.0
2019-06-17,109.12,109.55,108.26,109.16,4146996.0
2019-06-18,109.8,109.96,108.91,109.65,4911166.0
2019-06-19,109.8,109.84,108.87,109.62,3924806.0
2019-06-20,109.82,110.49,109.28,110.32,5001543.0
2019-06-21,110.34,112.19,110.26,111.13,13178575.0
2019-06-24,111.49,112.22,111.03,111.24,6032837.0
2019-06-25,110.88,111.43,110.4,110.72,6105388.0
2019-06-26,110.85,111.08,110.1,110.16,4161701.0
2019-06-27,110.06,110.51,108.86,110.1,5481310.0
2019-06-28,110.55,111.51,110.24,110.49,6507024.0
2019-07-01,111.3,111.97,110.02,110.62,5516083.0
2019-07-02,110.83,111.61,110.34,111.6,4063209.0
2019-07-03,111.18,112.4,111.0,112.32,3207310.0
2019-07-05,112.0,112.24,111.21,111.98,3579417.0
2019-07-08,111.92,112.93,111.7,112.72,4715658.0
2019-07-09,112.89,113.38,112.6,112.88,5423699.0
2019-07-10,113.12,113.61,112.39,112.98,4579025.0
2019-07-11,113.34,113.94,113.02,113.92,3896569.0
2019-07-12,114.09,114.77,113.62,114.6,3743332.0
2019-07-15,114.67,115.08,114.45,114.98,3346076.0
2019-07-16,115.33,115.49,114.04,114.76,3488164.0
2019-07-17,114.81,115.17,114.2,114.6,2688694.0
2019-07-18,114.35,114.78,113.74,114.72,3224798.0
2019-07-19,115.0,115.31,113.86,113.9,3796494.0
2019-07-22,114.1,114.34,112.32,112.82,4520824.0
2019-07-23,113.12,113.2,111.57,112.09,5754296.0
2019-07-24,112.03,112.79,111.57,112.0,4177442.0
2019-07-25,112.18,112.39,111.66,112.22,3851542.0
2019-07-26,112.12,113.33,111.82,113.02,4729045.0
2019-07-29,112.84,112.98,111.76,112.27,3746595.0
2019-07-30,112.06,112.4,111.67,112.06,3035196.0
2019-07-31,111.91,112.34,109.63,110.38,6211277.0
2019-08-01,110.32,112.17,109.32,109.38,7454967.0
2019-08-02,109.74,110.14,108.15,109.4,5656709.0
2019-08-05,108.0,108.0,105.59,105.82,7569972.0
2019-08-06,106.19,107.84,105.59,107.27,7016428.0
2019-08-07,107.02,108.64,105.92,108.2,7278480.0
2019-08-08,108.01,108.84,107.77,108.52,4374774.0
2019-08-09,108.06,108.46,106.71,107.28,4193498.0
2019-08-12,106.72,106.84,104.84,105.12,5757029.0
2019-08-13,105.25,108.11,104.85,107.41,6722818.0
2019-08-14,105.48,108.06,105.14,106.2,9312818.0
2019-08-15,112.53,113.64,110.16,112.69,19812894.0
2019-08-16,114.08,114.93,112.06,112.99,10965214.0
2019-08-19,114.35,114.78,113.6,113.81,7178463.0
2019-08-20,113.86,114.04,112.01,112.05,6114121.0
2019-08-21,113.98,114.07,111.88,112.02,8157465.0
2019-08-22,112.2,112.79,111.35,111.91,5995487.0
2019-08-23,111.62,111.91,110.13,110.83,6237251.0
2019-08-26,111.56,112.27,111.22,111.99,5936746.0
2019-08-27,112.42,112.81,111.51,112.42,5733829.0
2019-08-28,112.28,113.08,111.68,112.72,5377063.0
2019-08-29,114.2,114.59,113.31,114.08,5270499.0
2019-08-30,115.0,115.38,113.9,114.26,5706122.0
2019-09-03,113.68,115.31,113.49,114.64,5942658.0
2019-09-04,115.69,115.96,114.82,115.91,5797254.0
2019-09-05,117.67,117.96,115.27,115.44,5827284.0
2019-09-06,115.44,115.75,114.62,114.73,4346396.0
2019-09-09,114.5,116.61,114.4,116.33,5974008.0
2019-09-10,115.99,116.96,115.48,116.05,4857420.0
2019-09-11,116.0,116.7,115.22,116.02,5284123.0
2019-09-12,116.65,117.07,115.9,116.92,4474310.0
2019-09-13,117.16,118.19,116.95,117.43,5638635.0
2019-09-16,116.54,117.17,115.38,115.57,6090303.0
2019-09-17,115.32,116.69,115.25,116.51,4776947.0
2019-09-18,116.91,117.23,116.18,117.16,4115747.0
2019-09-19,117.4,117.81,116.77,117.11,3395818.0
2019-09-20,117.35,117.64,116.8,116.98,11587657.0
2019-09-23,116.61,118.41,116.56,117.62,5906283.0
2019-09-24,118.25,119.86,118.01,118.4,7708211.0
2019-09-25,118.47,118.72,117.81,118.47,5339787.0
2019-09-26,118.8,119.55,118.19,118.3,3991411.0
2019-09-27,119.21,119.23,117.75,118.45,3435556.0
2019-09-30,118.67,119.44,118.56,118.68,3603913.0
2019-10-01,118.85,119.11,117.72,117.85,3741361.0
2019-10-02,117.4,117.55,115.61,116.12,6008524.0
2019-10-03,115.88,116.8,114.58,116.31,5369464.0
2019-10-04,116.4,118.3,116.19,118.16,4869301.0
2019-10-07,118.1,118.3,116.88,117.23,4753127.0
2019-10-08,116.81,118.67,116.66,117.58,5546435.0
2019-10-09,118.18,119.3,118.02,118.93,3934091.0
2019-10-10,118.9,119.88,118.6,119.61,4437797.0
2019-10-11,119.92,120.71,118.72,120.24,6149845.0
2019-10-14,119.85,120.46,119.1,119.17,4601527.0
2019-10-15,119.33,119.99,118.87,119.53,5385172.0
2019-10-16,119.31,120.11,119.1,119.42,4144275.0
2019-10-17,119.67,120.25,119.36,119.84,3960770.0
2019-10-18,120.45,120.6,119.13,119.14,5592889.0
2019-10-21,119.3,119.83,118.82,119.74,3472513.0
2019-10-22,119.75,120.17,119.39,119.58,2596516.0
2019-10-23,119.17,119.85,118.69,119.35,2868883.0
2019-10-24,119.15,119.57,118.51,119.1,2922607.0
2019-10-25,119.0,119.33,118.2,119.04,2564324.0
2019-10-28,119.25,119.7,118.53,119.22,3404563.0
2019-10-29,118.5,118.73,117.08,117.15,4791099.0
2019-10-30,117.18,118.37,117.05,118.1,2996204.0
2019-10-31,117.93,118.28,116.83,117.26,4881269.0
2019-11-01,117.92,117.97,117.23,117.62,3762604.0
2019-11-04,118.4,119.11,117.17,117.57,4646041.0
2019-11-05,117.68,119.14,117.08,118.86,4217099.0
2019-11-06,118.83,119.62,118.71,119.5,3614424.0
2019-11-07,120.0,120.92,119.54,120.23,4441357.0
2019-11-08,120.31,120.88,118.94,119.44,3833729.0
2019-11-11,118.7,119.63,118.28,119.04,4441143.0
2019-11-12,119.6,120.0,118.81,119.12,5068798.0
2019-11-13,119.16,121.36,118.66,120.98,8046815.0
2019-11-14,124.6,125.38,119.51,120.65,22511346.0
2019-11-15,120.68,121.0,118.38,118.87,10146507.0
2019-11-18,118.45,120.87,118.24,120.25,6549633.0
2019-11-19,120.11,120.36,119.71,119.89,3716226.0
2019-11-20,120.21,120.48,118.4,119.13,5077756.0
2019-11-21,118.83,120.0,118.67,119.86,4302845.0
2019-11-22,120.15,120.3,119.27,119.36,3843518.0
2019-11-25,120.0,120.02,117.9,118.92,5884479.0
2019-11-26,118.96,119.3,118.45,119.19,6293379.0
2019-11-27,119.39,119.8,118.73,118.76,3440239.0
2019-11-29,119.14,119.97,119.0,119.09,3157316.0
2019-12-02,119.15,119.38,117.84,119.28,5679011.0
2019-12-03,118.4,118.96,117.77,118.67,6760709.0
2019-12-04,119.12,119.2,118.3,118.69,5557516.0
2019-12-05,118.36,118.78,117.42,118.66,4353107.0
2019-12-06,119.08,119.8,118.92,119.78,4342496.0
2019-12-09,119.57,119.86,119.18,119.36,4835474.0
2019-12-10,119.35,119.56,119.02,119.14,4282658.0
2019-12-11,119.4,119.65,118.53,119.0,3506618.0
2019-12-12,119.0,120.11,118.68,119.76,4152110.0
2019-12-13,119.16,120.65,119.02,120.29,5366541.0
2019-12-16,120.42,121.35,120.42,120.54,5352078.0
2019-12-17,120.95,121.7,120.7,121.28,4575934.0
2019-12-18,121.51,121.68,119.84,119.86,5104984.0
2019-12-19,119.94,120.51,119.78,120.08,4464307.0
2019-12-20,121.48,122.12,120.02,120.29,7954551.0
2019-12-23,120.2,120.69,119.01,119.03,4486275.0
2019-12-24,119.13,119.6,119.01,119.51,2227423.0
2019-12-26,119.61,119.85,118.95,119.52,4228073.0
2019-12-27,119.94,119.94,119.25,119.59,3545808.0
2019-12-30,119.8,119.81,119.13,119.4,2945913.0
2019-12-31,119.5,119.8,118.19,118.84,4915577.0
2020-01-02,118.86,119.89,118.7,118.94,6659655.0
2020-01-03,118.27,118.79,117.59,117.89,5401166.0
2020-01-06,117.4,118.09,116.77,117.65,6446545.0
2020-01-07,117.26,117.52,116.2,116.56,6870047.0
2020-01-08,116.3,116.73,115.68,116.16,5880483.0
2020-01-09,116.15,117.37,116.08,117.36,5565632.0
2020-01-10,117.24,117.34,115.98,116.38,6055368.0
2020-01-13,116.38,116.55,115.37,115.88,6114098.0
2020-01-14,115.47,116.21,115.13,116.18,6587321.0
2020-01-15,114.63,115.87,114.52,115.28,7454176.0
2020-01-16,115.5,115.93,115.28,115.9,5369430.0
2020-01-17,116.05,116.3,114.64,114.96,10045009.0
2020-01-21,114.59,115.69,114.52,115.59,7353678.0
2020-01-22,115.22,116.53,115.18,116.1,4926385.0
2020-01-23,116.21,116.31,115.04,115.81,4305174.0
2020-01-24,116.0,116.03,114.15,114.37,4383428.0
2020-01-27,113.19,116.23,112.68,115.86,7018406.0
2020-01-28,115.98,116.9,115.95,116.6,5270302.0
2020-01-29,116.56,117.12,115.89,115.89,3777667.0
2020-01-30,115.61,116.72,115.33,116.58,4581592.0
2020-01-31,115.8,116.26,113.9,114.49,7775787.0
2020-02-03,114.9,115.39,114.1,114.27,4351862.0
2020-02-04,115.24,116.24,114.89,115.27,5232222.0
2020-02-05,115.6,116.95,114.85,116.81,5682886.0
2020-02-06,116.83,117.23,116.06,116.31,5352922.0
2020-02-07,116.11,116.76,115.76,116.45,3689972.0
2020-02-10,115.75,116.98,115.05,115.25,6144868.0
2020-02-11,115.43,115.5,114.44,115.4,5797201.0
2020-02-12,115.5,116.42,115.41,115.85,4735551.0
2020-02-13,115.85,117.54,115.58,117.44,5333187.0
2020-02-14,117.67,118.57,117.16,117.89,8130648.0
2020-02-18,118.47,119.95,117.36,119.63,11516121.0
2020-02-19,119.5,119.94,117.68,117.68,7187771.0
2020-02-20,117.21,118.11,116.86,117.69,5023327.0
2020-02-21,117.44,118.75,117.31,118.58,6242526.0
2020-02-24,117.46,118.46,115.95,116.32,6616038.0
2020-02-25,116.35,117.07,114.05,114.39,7764343.0
2020-02-26,114.7,115.17,113.65,113.78,6673710.0
2020-02-27,112.56,114.07,110.35,110.4,9492263.0
2020-02-28,107.69,108.52,104.37,107.68,17504076.0
2020-03-02,107.6,116.4,107.29,115.88,17074239.0
2020-03-03,116.08,117.53,112.34,112.91,11113644.0
2020-03-04,114.24,116.84,113.47,116.77,8208422.0
2020-03-05,114.4,117.25,113.91,115.92,8546505.0
2020-03-06,113.87,117.91,113.01,117.23,9803711.0
2020-03-09,113.82,120.63,112.73,117.16,19747843.0
2020-03-10,118.1,120.68,114.92,119.79,12599062.0
2020-03-11,117.51,119.03,112.8,114.43,10543001.0
2020-03-12,106.02,111.49,102.98,104.05,18774446.0
2020-03-13,108.24,114.59,103.88,114.1,14320708.0
2020-03-16,105.2,111.33,102.0,106.76,12251298.0
2020-03-17,112.77,119.27,110.46,119.26,17602030.0
2020-03-18,115.0,128.08,114.5,122.58,25785276.0
2020-03-19,124.46,127.0,117.63,119.45,19033479.0
2020-03-20,119.5,122.79,111.89,113.97,18474518.0
2020-03-23,114.17,117.54,112.21,114.28,13121961.0
2020-03-24,115.87,117.37,111.31,115.03,14235045.0
2020-03-25,112.97,114.0,108.05,109.4,17762501.0
2020-03-26,109.4,110.87,106.85,109.82,19431324.0
2020-03-27,110.11,112.28,108.6,109.58,12053453.0
2020-03-30,111.86,115.8,110.94,115.19,9737540.0
2020-03-31,114.31,116.19,112.64,113.62,8757180.0
2020-04-01,112.15,115.53,111.8,114.14,9423171.0
2020-04-02,113.18,119.11,112.33,118.65,9838491.0
2020-04-03,117.21,119.91,117.03,119.48,9541663.0
2020-04-06,119.06,126.39,118.94,126.07,15922898.0
2020-04-07,123.98,126.49,121.64,121.99,13789906.0
2020-04-08,123.69,123.81,120.59,121.84,9292178.0
2020-04-09,118.22,122.87,117.66,121.8,10944399.0
2020-04-13,121.27,125.67,121.17,125.3,8064663.0
2020-04-14,127.1,129.79,126.04,129.0,11366308.0
2020-04-15,129.0,129.88,127.12,128.76,7478431.0
2020-04-16,129.0,132.92,128.25,132.33,10627448.0
2020-04-17,131.48,132.97,129.72,132.12,10305091.0
2020-04-20,132.39,133.38,129.76,129.85,8133941.0
2020-04-21,130.07,131.03,128.16,129.21,9300239.0
2020-04-22,130.0,132.38,128.9,131.59,6485036.0
2020-04-23,129.85,131.09,127.73,128.53,9613297.0
2020-04-24,129.35,129.89,128.56,129.44,5782761.0
2020-04-27,130.0,130.31,128.17,128.3,5974605.0
2020-04-28,128.28,130.24,127.7,128.0,6910694.0
2020-04-29,125.57,125.76,122.55,123.6,14870658.0
2020-04-30,123.08,123.44,121.04,121.55,13499260.0
2020-05-01,121.48,123.69,120.78,122.92,10381345.0
2020-05-04,123.84,124.4,121.71,123.7,5935879.0
2020-05-05,123.8,125.26,123.26,124.73,6445750.0
2020-05-06,125.21,125.49,122.85,123.3,5769725.0
2020-05-07,123.46,123.98,121.5,121.89,9116180.0
2020-05-08,122.75,123.01,121.62,122.94,6944352.0
2020-05-11,123.04,124.31,123.01,123.67,8447305.0
2020-05-12,124.48,125.66,123.78,123.78,6366725.0
2020-05-13,123.5,126.24,123.09,123.71,9725055.0
2020-05-14,124.85,125.13,121.3,123.42,7411006.0
2020-05-15,123.47,125.94,123.09,125.94,10590043.0
2020-05-18,127.5,128.56,126.1,127.66,13035904.0
2020-05-19,131.75,131.99,124.81,124.95,24915440.0
2020-05-20,126.49,126.59,124.63,125.45,10748802.0
2020-05-21,124.89,126.14,124.25,124.99,7482740.0
2020-05-22,125.1,125.35,123.77,124.33,7453162.0
2020-05-26,124.34,125.51,123.63,123.86,7910182.0
2020-05-27,123.97,124.49,121.03,122.48,10357895.0
2020-05-28,123.72,124.95,123.16,123.69,8145973.0
2020-05-29,124.24,124.71,121.93,124.06,9772431.0
2020-06-01,123.44,124.41,122.36,123.96,6855752.0
2020-06-02,123.59,124.15,122.81,123.94,6395935.0
2020-06-03,123.9,123.99,122.66,123.47,6754333.0
2020-06-04,122.8,123.89,121.82,122.11,8004963.0
2020-06-05,122.57,122.68,119.91,121.56,13112389.0
2020-06-08,119.58,121.24,119.46,121.24,9448064.0
2020-06-09,121.6,122.0,120.56,121.35,6915437.0
2020-06-10,121.56,122.5,121.13,121.16,9380549.0
2020-06-11,120.99,122.58,119.48,120.09,11387646.0
2020-06-12,120.51,120.75,117.06,117.74,10786444.0
2020-06-15,118.4,118.68,117.01,118.08,10901055.0
2020-06-16,119.8,120.23,118.54,119.65,8395210.0
2020-06-17,119.86,120.13,118.4,119.03,6722337.0
2020-06-18,118.54,119.06,117.66,117.99,6689974.0
2020-06-19,118.89,120.3,117.75,119.85,13342918.0
2020-06-22,120.97,122.09,120.4,121.68,9112847.0
2020-06-23,122.75,122.85,120.96,121.07,6575915.0
2020-06-24,120.74,121.12,119.58,120.3,6871610.0
2020-06-25,119.76,120.16,118.38,119.71,6856615.0
2020-06-26,119.6,120.84,118.02,118.32,8997170.0
2020-06-29,118.5,119.68,118.22,119.06,5503784.0
2020-06-30,119.22,120.13,118.54,119.78,6836358.0
2020-07-01,119.45,119.92,118.66,119.69,6577921.0
2020-07-02,120.09,120.88,118.86,119.21,5898559.0
2020-07-06,119.8,119.87,118.22,118.89,7231664.0
2020-07-07,118.45,127.55,118.22,126.95,31152676.0
2020-07-08,128.0,128.13,124.4,124.44,17405705.0
2020-07-09,125.61,128.18,124.95,127.75,14257238.0
2020-07-10,128.74,131.37,127.26,130.68,14745626.0
2020-07-13,131.33,133.63,128.89,129.52,14112778.0
2020-07-14,129.28,132.5,129.03,132.01,8818555.0
2020-07-15,132.27,134.13,130.8,132.0,10577123.0
2020-07-16,132.05,132.73,131.24,132.2,5892165.0
2020-07-17,133.37,133.37,131.47,131.74,6063169.0
2020-07-20,131.96,132.74,131.14,131.47,6114183.0
2020-07-21,131.56,133.99,131.45,132.33,7240401.0
2020-07-22,132.57,133.03,131.19,132.66,5388177.0
2020-07-23,133.0,133.15,131.31,131.64,5598752.0
2020-07-24,130.95,132.4,130.51,131.24,4345783.0
2020-07-27,130.86,131.98,130.86,131.21,4681850.0
2020-07-28,131.5,132.38,130.92,131.76,4804721.0
2020-07-29,131.56,131.86,129.85,130.69,4741109.0
2020-07-30,129.42,130.42,128.72,130.12,4596121.0
2020-07-31,129.65,130.09,127.62,129.4,7211535.0
2020-08-03,129.91,130.12,128.27,129.3,4992088.0
2020-08-04,129.65,131.71,128.94,131.64,6073225.0
2020-08-05,130.45,130.75,128.83,129.81,8503573.0
2020-08-06,129.13,130.23,129.03,129.35,4832140.0
2020-08-07,129.58,130.46,129.11,129.97,5519487.0
2020-08-10,130.24,132.34,129.65,131.88,5894354.0
2020-08-11,132.59,132.87,129.73,130.2,8453355.0
2020-08-12,130.47,132.23,129.08,131.89,6372112.0
2020-08-13,131.21,131.96,130.73,131.85,6622444.0
2020-08-14,132.34,132.97,131.63,132.6,6702087.0
2020-08-17,134.35,136.13,133.85,135.6,13154997.0
2020-08-18,136.17,137.63,133.17,134.71,26744177.0
2020-08-19,134.21,134.66,131.85,132.41,12718401.0
2020-08-20,131.21,132.07,130.05,130.57,8936882.0
2020-08-21,130.55,132.67,130.1,131.63,8287994.0
2020-08-24,132.25,132.48,130.33,131.33,6604550.0
2020-08-25,130.8,131.24,129.67,130.63,7240819.0
2020-08-26,130.21,130.88,129.7,130.7,6271556.0
2020-08-27,131.08,139.35,130.9,136.63,39672909.0
2020-08-28,141.0,141.07,137.84,140.3,21350313.0
2020-08-31,137.48,138.89,135.53,138.85,15078777.0
2020-09-01,141.2,149.59,140.05,147.59,35708207.0
2020-09-02,151.25,151.33,145.61,147.68,17221988.0
2020-09-03,146.7,149.6,141.81,144.54,16005003.0
2020-09-04,144.02,145.04,140.1,142.83,11327363.0
2020-09-08,141.41,141.9,138.26,138.45,11322251.0
2020-09-09,140.09,142.61,139.45,139.89,11223034.0
2020-09-10,140.06,140.54,136.59,136.81,11236417.0
2020-09-11,137.05,138.44,135.55,136.7,9626577.0
2020-09-14,136.14,141.1,135.88,137.32,15244646.0
2020-09-15,138.23,139.08,136.68,137.36,10142622.0
2020-09-16,138.41,138.68,136.05,136.26,9292649.0
2020-09-17,135.43,137.57,135.02,136.69,12415026.0
2020-09-18,136.44,137.53,134.75,135.29,18236353.0
2020-09-21,136.5,137.24,135.29,137.07,15758501.0
2020-09-22,137.07,138.99,136.57,138.31,11034018.0
2020-09-23,139.0,139.24,135.82,135.99,7711108.0
2020-09-24,135.73,137.79,135.07,136.7,9817694.0
2020-09-25,136.52,137.54,135.96,137.27,7539596.0
2020-09-28,137.16,138.05,136.72,137.25,7065659.0
2020-09-29,137.25,138.14,136.39,137.14,9240908.0
2020-09-30,137.39,141.74,137.2,139.91,11608817.0
2020-10-01,140.8,144.38,140.26,143.08,14430333.0
2020-10-02,142.34,143.1,140.13,140.5,8194974.0
2020-10-05,141.29,142.19,141.07,141.8,4753039.0
2020-10-06,141.87,142.94,140.25,140.63,7158481.0
2020-10-07,141.26,141.55,140.25,140.89,5649732.0
2020-10-08,141.51,142.09,141.12,141.36,4892290.0
2020-10-09,141.66,143.34,141.56,142.78,4831602.0
2020-10-12,143.02,145.39,143.02,144.25,6134149.0
2020-10-13,144.68,146.6,144.36,146.23,7933449.0
2020-10-14,146.4,146.53,143.76,143.94,6574109.0
2020-10-15,143.09,144.96,142.84,144.53,4568475.0
2020-10-16,145.4,146.15,144.47,144.71,5647341.0
2020-10-19,145.1,145.37,142.75,142.95,4881070.0
2020-10-20,144.11,145.53,143.62,143.9,4843212.0
2020-10-21,143.84,145.73,143.84,144.4,4371427.0
2020-10-22,144.19,144.56,142.69,143.55,4451577.0
2020-10-23,143.97,144.14,142.85,143.85,3513489.0
2020-10-26,142.84,143.12,140.94,142.16,5370597.0
2020-10-27,142.05,143.7,141.97,142.87,3943651.0
2020-10-28,140.96,142.13,139.88,140.04,5616441.0
2020-10-29,140.0,141.11,138.7,139.92,5051348.0
2020-10-30,139.18,140.09,137.37,138.75,6202739.0
2020-11-02,140.59,140.81,139.03,140.4,5525218.0
2020-11-03,141.65,144.16,141.57,142.78,5137741.0
2020-11-04,141.57,144.39,141.34,141.96,5975827.0
2020-11-05,144.0,144.23,142.94,143.47,4734235.0
2020-11-06,144.36,146.22,143.55,145.77,5399488.0
2020-11-09,148.0,148.2,143.48,143.54,9399524.0
2020-11-10,143.75,146.44,143.53,145.56,6066444.0
2020-11-11,146.92,148.96,146.4,147.98,6268607.0
2020-11-12,148.48,148.71,147.1,148.23,4192331.0
2020-11-13,148.94,150.94,147.52,150.54,6603838.0
2020-11-16,150.53,153.4,149.28,152.44,11520137.0
2020-11-17,150.5,153.24,149.18,149.37,14237213.0
2020-11-18,149.86,151.67,149.05,149.09,8312289.0
2020-11-19,149.46,152.45,149.32,152.12,6196868.0
2020-11-20,151.17,152.76,149.81,150.24,7320855.0
2020-11-23,150.37,151.4,149.37,150.93,6185714.0
2020-11-24,151.74,151.98,150.27,151.36,5722923.0
2020-11-25,151.25,152.39,151.21,151.83,4611107.0
2020-11-27,152.15,152.72,151.1,151.6,3666527.0
2020-11-30,151.6,152.95,150.1,152.79,10898518.0
2020-12-01,153.6,153.66,151.66,152.64,7647091.0
2020-12-02,152.0,152.62,149.53,150.52,7849016.0
2020-12-03,150.28,150.28,148.39,149.3,8575283.0
2020-12-04,149.51,149.51,147.58,148.91,6963068.0
2020-12-07,148.46,148.99,147.16,148.11,6159738.0
2020-12-08,147.36,149.85,147.18,149.45,6905454.0
2020-12-09,150.0,150.0,147.89,148.27,6713231.0
2020-12-10,147.75,148.15,146.57,147.04,6884118.0
2020-12-11,146.92,147.51,145.94,147.0,5620262.0
2020-12-14,147.7,147.72,145.4,145.65,8362652.0
2020-12-15,145.52,146.36,144.86,145.58,10631500.0
2020-12-16,146.24,146.89,145.08,145.43,8550348.0
2020-12-17,146.06,146.44,145.15,146.1,10226457.0
2020-12-18,146.62,147.18,145.16,145.95,13794744.0
2020-12-21,145.5,146.67,145.06,145.97,8517668.0
2020-12-22,145.15,146.23,143.14,144.2,12554057.0
2020-12-23,143.54,144.22,142.3,143.22,6810150.0
2020-12-24,143.54,144.39,143.18,143.5,3018157.0
2020-12-28,144.04,145.3,143.33,145.22,6448325.0
2020-12-29,145.64,145.85,143.59,144.3,5979380.0
2020-12-30,144.88,145.15,143.94,144.18,6250385.0
2020-12-31,144.2,144.27,142.85,144.15,5938018.0
2021-01-04,144.3,146.89,144.28,146.53,10725166.0
2021-01-05,146.6,147.07,144.49,145.75,8832653.0
2021-01-06,145.09,148.1,145.01,146.66,7306302.0
2021-01-07,147.62,147.76,146.04,146.65,6845971.0
2021-01-08,146.88,147.0,145.81,146.63,8159400.0
2021-01-11,146.0,147.99,146.0,147.29,8782414.0
2021-01-12,149.0,149.93,148.32,148.97,7791143.0
2021-01-13,148.75,149.07,147.43,147.45,5356541.0
2021-01-14,147.82,148.0,146.04,146.97,7672366.0
2021-01-15,145.14,145.9,143.67,144.64,11973493.0
2021-01-19,144.64,145.07,142.67,143.39,8041153.0
2021-01-20,143.59,145.66,142.89,145.51,7925237.0
